"","V1","V2","V3","V4"
"190",-0.358978372366515,-0.406089546362388,0.419078758435051,0.768307293268839
"191",-0.614568893103514,-0.628188484283484,0.635003627695137,0.996962920471095
"192",-0.831820835729963,-0.81109349198321,0.837433192626468,1.21216821666145
"193",-1.07463183043011,-1.05932171671855,1.08034867054407,1.44082384386371
"194",-1.27910424701971,-1.26835601123252,1.26928293114664,1.64257880904217
"195",-1.59859239794096,-1.58190745300348,1.55268432205051,1.93848609130392
"196",-1.59859239794096,0.835051577314324,1.12083458353033,0.109241073685864
"197",-1.36856092927766,-1.07238636012567,0.945395627256512,NA
"198",-1.59859239794096,-1.33367922826814,1.82259040862561,-0.280818525659162
"199",-1.39411998135136,-1.55577816618924,1.62016084369428,-0.482573490837623
"200",-1.15130898665121,-0.157861321627046,1.39074067010544,-1.46444765470614
"201",-0.908497991951062,0.090366903108297,1.1613204965166,-1.23579202750388
"202",-0.678466523287763,-1.49045494915362,0.904909714270245,-1.00713640030162
"203",-0.461214580661314,-1.30754994145389,0.635003627695137,-0.818831766135059
"204",-0.192844533887466,-1.04625707331143,0.36509754112003,-0.576725807920906
"205",0.0627459868495338,-0.824158135390333,0.162667976188698,-0.334619849706751
"206",NA,NA,-0.107238110386409,-0.0790635604807002
"207",0.599486080397232,-0.301572399105401,-0.336658283975251,0.216843721781043
"208",0.906194705281631,0.0250436860726801,-0.633554979207869,0.49930067303089
"209",1.13622617394493,0.260207267400899,-0.876470457125467,0.768307293268839
"210",NA,0.586823352578982,-1.21385306534435,1.15836689261386
"211",NA,0.8219869339072,-1.55123567356324,1.4677245058875
"212",0.625045132470932,-1.38593780189663,1.49870310473548,-0.832282097146957
"213",0.407793189844483,-1.58190745300348,1.6741420610093,-1.02058673131352
"214",0.177761721181183,0.495370848729119,1.76860919131059,-1.24924235851578
"215",-0.00115164333471641,0.312465841029393,1.64715145235179,-1.46444765470614
"216",-1.53469476775671,-1.58190745300348,1.39074067010544,-1.46444765470614
"217",-1.35578140324081,-1.38593780189663,1.18831110517411,-1.27614302053957
"218",-1.08741135646696,-1.13770957716129,0.823937888297713,NA
"219",-0.882938939877362,-0.941739926054443,0.621508323366383,-0.791931104111265
"220",-0.627348419140364,-0.680447057911977,0.351602236791274,-0.54982514589711
"221",-0.422876002550765,-0.484477406805127,0.135677367531188,-0.334619849706751
"222",-0.141726429740065,-0.236249182069785,-0.13422871904392,-0.0925138914925976
"223",0.0755255128863837,-0.040279530962936,-0.336658283975251,0.0957907426739666
"224",0.331116033623383,0.207948693772406,NA,0.324446369876223
"225",NA,NA,-0.782003326824179,0.49930067303089
"226",0.80395849698683,0.639081926207475,-1.05190941339929,0.727956300233146
"227",1.02121043961328,0.835051577314324,-1.28132958698813,0.916260934399709
"228",1.25124190827658,1.05715051523542,-1.53774036923448,1.18526755463766
"229",1.46849385090303,1.24005552293515,NA,1.40047285082802
"230",-1.59859239794096,-0.523671337026498,1.22879701816038,1.42737351285181
"231",-1.40689950738821,NA,1.05335806188656,1.21216821666145
"232",-1.18964756476176,0.70440514324309,0.837433192626468,0.9700622584473
"233",-0.985175148172162,0.90037479434994,0.648498932023893,0.781757624280735
"234",-0.716805101398313,-1.45126101893225,0.419078758435051,0.539651666066582
"235",-0.525112210845564,-1.26835601123252,0.230144497832476,0.364797362911915
"236",-0.180065007850616,-0.993998499682936,-0.0127709800851211,0.0823404116620692
"237",0.0499664608126839,-0.745770274947593,-0.228695849345207,-0.119414553516392
"238",0.292777455512833,NA,-0.471611327262805,-0.361520511730547
"239",0.497249872102431,NA,-0.674040892194136,-0.536374814885213
"240",0.77839944491313,0.0773022597011731,NA,-0.778480773099367
"241",NA,0.312465841029393,-1.17336715235809,-0.993686069289726
"242",1.26402143431343,0.599887995986105,NA,-1.24924235851578
"243",1.45571432486618,0.795857647092954,-1.69968402117955,NA
"244",1.31513953846083,1.20086159271378,-1.68618871685079,1.80398278118494
"245",NA,1.00489194160693,-1.4702638475907,1.60222781600648
"246",0.88063565320793,NA,-1.2003577610156,NA
"247",0.676163236618331,0.586823352578982,-0.98443289175551,1.15836689261386
"248",0.420572715881332,NA,-0.714526805180402,0.902810603387813
"249",0.177761721181183,0.116496189922543,-0.471611327262805,0.674154976185556
"250",-0.103387851629516,-0.118667391405676,-0.147724023372675,NA
"251",-0.346198846329664,-0.353830972733895,0.108686758873677,0.163042397733453
"252",-0.589009841029814,-0.61512384087636,0.36509754112003,-0.0656132294688028
"253",-0.806261783656263,-0.798028848576086,0.621508323366383,NA
"254",-1.15769874966964,-1.12464493375417,0.972386235914023,-0.590176138932803
"255",-1.38134045531451,-1.33367922826814,1.1613204965166,-0.778480773099367
"256",-0.563450788956114,NA,1.44472188742046,-1.03403706232542
"257",-0.806261783656263,-0.340766329326772,1.6741420610093,-1.23579202750388
"258",-1.24076566890916,-0.65431777109773,1.36375006144793,1.81743311219684
"259",-1.49635618964616,-0.876416709018826,1.1613204965166,1.61567814701838
"260",-1.53469476775671,-0.889481352425949,0.945395627256512,1.38702251981612
"261",-1.34300187720396,-1.0854510035328,0.756461366653936,1.19871788564956
"262",-1.08741135646696,-1.35980851508239,0.51354588873634,0.943161596423504
"263",-0.793482257619413,-1.58190745300348,0.324611628133763,0.741406631245043
"264",-0.512332684808714,-1.58190745300348,0.068200845887411,0.485850342018992
"265",-0.256742164071715,-1.34674387167526,-0.120733414715165,0.270645045828633
"266",-0.00115164333471641,-1.11158029034705,-0.336658283975251,0.0688900806501718
"267",0.190541247218033,-0.915610639240196,-0.525592544577826,-0.159765546552085
"268",0.446131767955032,-0.65431777109773,-0.755012718166668,-0.415321835778136
"269",0.663383710581481,NA,-0.957442283097999,-0.630527131968495
"270",0.931753757355331,-0.131732034812799,-1.18686245668684,-0.872633090182649
"271",1.14900569998178,0.0642376162940498,-1.38929202161817,-1.07438805536111
"272",1.39181669468193,0.312465841029393,-1.63220749953577,-1.32994434458716
"273",NA,-1.58190745300348,1.33675945279042,1.96538675332771
"274",1.57073005919783,1.44908981744912,-1.75366523849457,-1.46444765470614
"275",1.36625764260823,1.26618480974939,-1.55123567356324,-1.28959335155147
"276",1.09788759583438,NA,NA,NA
"277",0.906194705281631,0.808922290500078,-1.05190941339929,-0.859182759170751
"278",0.701722288692031,0.599887995986105,NA,-0.630527131968495
"279",0.510029398139282,0.403918344879255,-0.593069066221603,-0.455672828813828
"280",0.279997929475983,0.14262547673679,-0.363648892632762,-0.227017201611572
"281",0.0755255128863837,-0.0533441743700593,-0.0802475017288985,-0.038712567445008
"282",-0.205624059924316,-0.301572399105401,0.135677367531188,0.203393390769146
"283",-0.640127945177214,-0.65431777109773,0.446069367092562,0.485850342018992
"284",-0.908497991951062,-0.915610639240196,0.68898484501016,0.701055638209351
"285",-1.13852946061436,-1.15077422056842,0.904909714270245,0.902810603387813
"286",-1.35578140324081,-1.39900244530376,1.1613204965166,1.14491656160197
"287",-1.57303334586726,-1.58190745300348,1.35025475711917,1.33322119576853
"288",-1.57303334586726,-1.51658423596787,1.45821719174922,1.96538675332771
"289",-1.35578140324081,-1.32061458486102,1.24229232248913,1.76363178814925
"290",-1.07463183043011,-1.02012778649718,0.958890931585267,1.53497616094699
"291",-0.882938939877362,-0.824158135390333,0.783451975311447,1.34667152678043
"292",-0.652907471214063,-0.575929910654991,0.648498932023893,0.0957907426739666
"293",-0.052269747482116,0.116496189922543,-0.0937428060576539,0.243744383804838
"294",-0.231183111998015,-0.105602747998552,0.122182063202432,-0.0656132294688028
"295",-0.448435054624464,-0.340766329326772,0.338106932462519,-0.280818525659162
"296",-0.652907471214063,-0.536735980433621,0.567527106051361,-0.496023821849521
"297",-0.895718465914212,-0.798028848576086,0.850928496955224,-0.76503044208747
"298",-1.13852946061436,-1.07238636012567,1.13432988785909,-1.00713640030162
"299",-1.34300187720396,NA,1.35025475711917,-1.19544103446819
"300",-1.59859239794096,-1.58190745300348,1.62016084369428,-1.46444765470614
"301",0.241659351365433,0.730534430057337,-0.0532568930713878,0.0823404116620692
"302",1.59628911127153,0.991827298199803,-0.363648892632762,-0.173215877563983
"303",1.40459622071878,1.18779694930665,-0.620059674879114,-0.401871504766239
"304",1.11066712187123,NA,-0.997928196084265,-0.791931104111265
"305",0.86785612717108,1.95861091032693,-1.25433897833062,-1.00713640030162
"306",0.650604184544631,1.89328769329131,-1.53774036923448,-1.26269268952767
"307",0.433352241918182,1.72344732899871,-1.75366523849457,-1.46444765470614
"308",-0.231183111998015,1.76264125922008,-1.75366523849457,0.203393390769146
"309",-0.0139311693715663,1.5536069647061,-1.55123567356324,0.418598686959505
"310",-1.33022235116711,-1.38593780189663,1.25578762681789,-0.428772166790034
"311",-1.50913571568301,-1.58190745300348,1.44472188742046,-0.146315215540187
"312",-1.58581287190411,-1.58190745300348,1.89006693026939,2.0191880773753
"313",-1.31744282513026,-1.28142065463965,1.6741420610093,1.77708211916115
"314",-1.06185230439326,-1.03319242990431,1.47171249607797,1.57532715398268
"315",-0.921277517987912,-0.65431777109773,1.17481580084535,1.33322119576853
"316",-0.154505955776915,-0.406089546362388,0.918405018599002,1.13146623059007
"317",-0.486773632735014,-0.00108560074156633,0.621508323366383,0.835558948328325
"318",-0.218403585961165,0.273271910808022,0.405583454106295,0.593452990114172
"319",-0.0650492735189659,-1.49045494915362,1.26928293114664,-0.146315215540187
"320",-0.346198846329664,-1.26835601123252,1.05335806188656,-0.361520511730547
"321",-0.614568893103514,-1.07238636012567,0.810442583968957,-0.576725807920906
"322",-0.882938939877362,-0.850287422204579,0.500050584407584,-0.791931104111265
"323",-1.15130898665121,-0.641253127690607,0.297621019476253,-1.02058673131352
"324",-1.40689950738821,-0.366895616141018,0.068200845887411,-1.26269268952767
"325",-1.59859239794096,-0.170925965034169,-0.161219327701431,-1.46444765470614
"326",0.382234137770783,0.116496189922543,-0.404134805619028,0.324446369876223
"327",0.573927028323532,NA,-0.647050283536625,0.539651666066582
"328",NA,-1.22916208101115,0.958890931585267,1.62912847803027
"329",NA,-1.04625707331143,0.756461366653936,1.42737351285181
"330",NA,-0.784964205168963,0.51354588873634,1.15836689261386
"331",NA,-0.588994554062114,0.243639802161231,0.889360272375915
"332",NA,-0.353830972733895,0.00072432424363428,-1.43754699268234
"333",NA,-0.157861321627046,-0.188209936358941,-1.23579202750388
"334",NA,0.090366903108297,-0.417630109947783,-0.993686069289726
"335",NA,0.286336554215146,-0.606564370550359,-0.76503044208747
"336",NA,0.547629422357612,-0.8359845441392,-0.482573490837623
"337",NA,0.743599073464461,-1.03841410907053,-0.267368194647264
"338",NA,0.97876265479268,-1.28132958698813,0.0150887566025815
"339",NA,1.18779694930665,-1.49725445624822,0.23029405279294
"340",1.77520247578743,1.9455462669198,-1.55123567356324,0.458949679995197
"341",1.81354105389798,1.68425339877734,-1.51074976057697,0.257194714816736
"342",1.53239148108728,1.42296053063487,-1.30832019564564,0.00163842559068415
"343",1.27680096035028,1.2139262361209,-1.11938593504306,-0.200116539587777
"344",0.995651387539579,0.97876265479268,-0.876470457125467,-0.415321835778136
"345",0.80395849698683,0.808922290500078,-0.687536196522891,-0.6036264699447
"346",0.548367976249832,0.560694065764734,-0.444620718605294,-0.832282097146957
"347",0.318336507586533,0.312465841029393,-0.255686458002719,-1.02058673131352
"348",0.0755255128863837,0.10343154651542,-0.0262662844138764,-1.26269268952767
"349",-0.128946903703215,-0.0794734611843057,0.162667976188698,-1.46444765470614
"350",-0.410096476513915,-0.353830972733895,NA,NA
"351",0.203320773254883,NA,-0.363648892632762,NA
"352",0.395013663807632,0.665211213021721,-0.566078457564092,1.77708211916115
"353",0.637824658507781,0.913439437757063,-0.795498631152934,1.57532715398268
"354",0.82951754906053,1.10940908886391,-1.01142350041302,1.38702251981612
"355",1.07232854376068,1.33150802678501,-1.25433897833062,1.18526755463766
"356",1.25124190827658,1.54054232129898,-1.48375915191946,0.996962920471095
"357",1.44293479882933,1.78877054603432,-1.75366523849457,0.754856962256941
"358",1.57073005919783,1.24005552293515,-1.24084367400186,0.80865828630453
"359",1.39181669468193,1.07021515864254,-1.05190941339929,0.996962920471095
"360",1.18734427809233,0.861180864128571,-0.822489239810445,1.22561854767335
"361",0.95731280942903,0.691340499835968,-0.633554979207869,1.44082384386371
"362",0.714501814728882,0.469241561914872,-0.404134805619028,1.65602914005407
"363",0.497249872102431,0.299401197622269,-0.201705240687697,1.85778410523253
"364",0.267218403439133,0.0511729728869266,0.027714932901145,2.09989006344668
"365",-1.08741135646696,-0.980933856275812,0.985881540242778,-0.751580111075572
"366",-0.870159413840513,-0.77189956176184,0.756461366653936,-1.08783838637301
"367",-0.601789367066664,-0.536735980433621,0.54053649739385,-1.23579202750388
"368",-0.358978372366515,-0.353830972733895,0.36509754112003,-1.46444765470614
"369",NA,0.639081926207475,-0.876470457125467,0.795207955292634
"370",1.02121043961328,0.874245507535693,-1.10589063071431,1.06421457553058
"371",1.21290333016603,1.07021515864254,-1.32181549997439,1.26596954070904
"372",1.40459622071878,1.27924945315652,-1.56473097789199,1.52152582993509
"373",1.59628911127153,1.47521910426336,-1.75366523849457,1.72328079511356
